id	Area	Not_Highschool_Graduated_2017	Highschool_Graduated_2017	Some_College_Graduated_2017	College_Graduated_2017	Unemployment_rate_2017
48155	Foard County	0.225	0.321	0.287	0.167	0.053
53021	Franklin County	0.093	0.373	0.287	0.163	0.053
28125	Sharkey County	0.247	0.253	0.286	0.215	0.053
51520	Bristol city	0.156	0.336	0.278	0.23	0.053
47017	Carroll County	0.078	0.301	0.275	0.158	0.053
54033	Harrison County	0.136	0.486	0.269	0.226	0.053
45019	Charleston County	0.09	0.226	0.265	0.419	0.053
21023	Bracken County	0.156	0.441	0.264	0.14	0.053
28145	Union County	0.079	0.352	0.261	0.147	0.053
31179	Wayne County	0.105	0.434	0.257	0.324	0.053
47063	Hamblen County	0.18	0.409	0.247	0.164	0.053
47169	Trousdale County	0.202	0.4	0.247	0.152	0.053
22001	Acadia Parish	0.224	0.408	0.247	0.122	0.053
36005	Bronx County	0.285	0.276	0.245	0.194	0.053
47109	McNairy County	0.198	0.441	0.238	0.122	0.053
21235	Whitley County	0.209	0.36	0.232	0.199	0.053
42075	Lebanon County	0.131	0.435	0.231	0.204	0.053
72047	Corozal Municipio	0.317	0.283	0.228	0.172	0.053
48027	Bell County	0.328	0.359	0.22	0.242	0.053
51013	Arlington County	0.061	0.08	0.118	0.741	0.053
40017	Canadian County	0.08	0.293	0.365	0.262	0.054
26047	Emmet County	0.06	0.249	0.363	0.329	0.054
46059	Hand County	0.076	0.315	0.363	0.246	0.054
6101	Sutter County	0.213	0.249	0.362	0.175	0.054
47159	Smith County	0.151	0.246	0.351	0.112	0.054
12035	Flagler County	0.081	0.335	0.349	0.236	0.054
19101	Jefferson County	0.097	0.412	0.344	0.334	0.054
4001	Apache County	0.214	0.33	0.342	0.115	0.054
41021	Gilliam County	0.111	0.359	0.338	0.192	0.054
12129	Wakulla County	0.125	0.362	0.336	0.178	0.054
48343	Morris County	0.118	0.391	0.332	0.16	0.054
53047	Okanogan County	0.177	0.31	0.33	0.183	0.054
48353	Nolan County	0.196	0.341	0.33	0.133	0.054
4005	Coconino County	0.103	0.213	0.329	0.354	0.054
13091	Dodge County	0.101	0.41	0.328	0.146	0.054
26135	Oscoda County	0.172	0.394	0.326	0.109	0.054
37035	Catawba County	0.16	0.303	0.322	0.215	0.054
45075	Orangeburg County	0.159	0.322	0.318	0.201	0.054
46129	Walworth County	0.09	0.315	0.31	0.223	0.054
47149	Rutherford County	0.092	0.285	0.305	0.318	0.054
40123	Pontotoc County	0.24	0.309	0.303	0.281	0.054
1107	Pickens County	0.163	0.288	0.3	0.118	0.054
51017	Bath County	0.125	0.419	0.297	0.159	0.054
48437	Swisher County	0.229	0.344	0.297	0.13	0.054
13285	Troup County	0.164	0.355	0.295	0.185	0.054
13057	Cherokee County	0.146	0.322	0.292	0.357	0.054
40093	Major County	0.129	0.412	0.292	0.167	0.054
17169	Schuyler County	0.103	0.385	0.291	0.179	0.054
28077	Lawrence County	0.141	0.423	0.291	0.138	0.054
40009	Beckham County	0.15	0.396	0.287	0.167	0.054
12099	Palm Beach County	0.119	0.249	0.283	0.348	0.054
21139	Livingston County	0.169	0.466	0.276	0.089	0.054
39061	Hamilton County	0.095	0.267	0.275	0.363	0.054
51683	Manassas city	0.187	0.25	0.266	0.297	0.054
39127	Perry County	0.116	0.456	0.265	0.117	0.054
48323	Maverick County	0.408	0.21	0.264	0.118	0.054
48173	Glasscock County	0.251	0.235	0.261	0.253	0.054
18155	Switzerland County	0.174	0.487	0.252	0.087	0.054
13241	Rabun County	0.162	0.334	0.251	0.253	0.054
42073	Lawrence County	0.101	0.441	0.251	0.208	0.054
28065	Jefferson Davis County	0.243	0.358	0.25	0.15	0.054
29211	Sullivan County	0.113	0.488	0.234	0.107	0.054
47075	Haywood County	0.192	0.452	0.233	0.124	0.054
13305	Wayne County	0.21	0.447	0.232	0.127	0.054
17015	Carroll County	0.142	0.459	0.228	0.174	0.054
40059	Harper County	0.191	0.346	0.225	0.238	0.054
54067	Nicholas County	0.151	0.481	0.22	0.147	0.054
53041	Lewis County	0.125	0.308	0.413	0.154	0.055
5133	Sevier County	0.1	0.32	0.412	0.106	0.055
26007	Alpena County	0.09	0.339	0.398	0.173	0.055
26155	Shiawassee County	0.078	0.372	0.387	0.162	0.055
41069	Wheeler County	0.071	0.385	0.386	0.158	0.055
27085	McLeod County	0.079	0.369	0.372	0.18	0.055
27149	Stevens County	0.076	0.27	0.366	0.288	0.055
27047	Freeborn County	0.103	0.368	0.361	0.168	0.055
17081	Jefferson County	0.097	0.336	0.352	0.161	0.055
26093	Livingston County	0.046	0.257	0.35	0.347	0.055
1013	Butler County	0.08	0.387	0.347	0.161	0.055
41000	Oregon	0.098	0.234	0.345	0.323	0.055
26077	Kalamazoo County	0.062	0.223	0.342	0.372	0.055
40055	Greer County	0.149	0.367	0.341	0.143	0.055
40145	Wagoner County	0.102	0.334	0.338	0.227	0.055
48443	Terrell County	0.242	0.314	0.336	0.173	0.055
51800	Suffolk city	0.114	0.28	0.334	0.272	0.055
55141	Wood County	0.074	0.381	0.334	0.211	0.055
17113	McLean County	0.155	0.404	0.333	0.447	0.055
36083	Rensselaer County	0.082	0.289	0.331	0.298	0.055
6027	Inyo County	0.114	0.303	0.33	0.253	0.055
17003	Alexander County	0.215	0.347	0.33	0.107	0.055
47119	Maury County	0.106	0.363	0.324	0.207	0.055
28035	Forrest County	0.133	0.276	0.323	0.267	0.055
36003	Allegany County	0.106	0.378	0.318	0.198	0.055
26019	Benzie County	0.075	0.322	0.317	0.286	0.055
36013	Chautauqua County	0.115	0.356	0.317	0.212	0.055
17071	Henderson County	0.167	0.339	0.313	0.142	0.055
37127	Nash County	0.149	0.336	0.311	0.203	0.055
30109	Wibaux County	0.158	0.306	0.309	0.227	0.055
48141	El Paso County	0.231	0.241	0.306	0.222	0.055
2290	Yukon-Koyukuk Census Area	0.153	0.417	0.306	0.124	0.055
36041	Hamilton County	0.113	0.278	0.304	0.2	0.055
39015	Brown County	0.144	0.379	0.299	0.128	0.055
13079	Crawford County	0.104	0.451	0.298	0.132	0.055
40051	Grady County	0.116	0.403	0.292	0.189	0.055
54091	Taylor County	0.115	0.454	0.287	0.186	0.055
21021	Boyle County	0.132	0.356	0.282	0.23	0.055
5057	Hempstead County	0.199	0.39	0.28	0.131	0.055
36019	Clinton County	0.132	0.371	0.278	0.219	0.055
28151	Washington County	0.109	0.3	0.272	0.19	0.055
22075	Plaquemines Parish	0.178	0.363	0.266	0.193	0.055
29171	Putnam County	0.072	0.278	0.265	0.181	0.055
29199	Scotland County	0.206	0.406	0.261	0.126	0.055
12031	Duval County	0.323	0.331	0.259	0.287	0.055
54069	Ohio County	0.201	0.433	0.257	0.308	0.055
21045	Casey County	0.257	0.376	0.244	0.124	0.055
42013	Blair County	0.093	0.462	0.243	0.203	0.055
28081	Lee County	0.223	0.425	0.236	0.235	0.055
22101	St. Mary Parish	0.202	0.489	0.202	0.106	0.055
42027	Centre County	0.065	0.305	0.193	0.437	0.055
48281	Lampasas County	0.113	0.271	0.415	0.201	0.056
39107	Mercer County	0.09	0.268	0.415	0.166	0.056
8047	Gilpin County	0.02	0.226	0.388	0.366	0.056
17041	Douglas County	0.064	0.318	0.38	0.189	0.056
47083	Houston County	0.058	0.335	0.376	0.107	0.056
42053	Forest County	0.124	0.379	0.352	0.07	0.056
27103	Nicollet County	0.065	0.272	0.341	0.322	0.056
41019	Douglas County	0.183	0.296	0.338	0.17	0.056
13309	Wheeler County	0.21	0.306	0.338	0.081	0.056
26149	St. Joseph County	0.136	0.379	0.331	0.154	0.056
22069	Natchitoches Parish	0.15	0.331	0.326	0.194	0.056
13163	Jefferson County	0.097	0.429	0.326	0.106	0.056
48259	Kendall County	0.069	0.222	0.319	0.39	0.056
28000	Mississippi	0.166	0.304	0.317	0.213	0.056
2282	Yakutat City and Borough	0.081	0.406	0.317	0.196	0.056
51115	Mathews County	0.086	0.333	0.312	0.269	0.056
48379	Rains County	0.179	0.404	0.31	0.108	0.056
51173	Smyth County	0.17	0.379	0.306	0.145	0.056
26153	Schoolcraft County	0.103	0.447	0.298	0.152	0.056
27105	Nobles County	0.237	0.323	0.296	0.145	0.056
37007	Anson County	0.199	0.412	0.296	0.092	0.056
32009	Esmeralda County	0.097	0.446	0.29	0.167	0.056
21171	Monroe County	0.097	0.243	0.29	0.148	0.056
29035	Carter County	0.132	0.374	0.29	0.123	0.056
37105	Lee County	0.173	0.369	0.281	0.212	0.056
1091	Marengo County	0.168	0.396	0.281	0.154	0.056
45031	Darlington County	0.186	0.355	0.28	0.178	0.056
42085	Mercer County	0.073	0.484	0.277	0.223	0.056
42019	Butler County	0.099	0.33	0.276	0.346	0.056
37131	Northampton County	0.094	0.349	0.269	0.128	0.056
17105	Livingston County	0.13	0.42	0.262	0.151	0.056
42069	Lackawanna County	0.094	0.375	0.261	0.27	0.056
13279	Toombs County	0.194	0.389	0.259	0.159	0.056
13311	White County	0.173	0.448	0.255	0.202	0.056
51840	Winchester city	0.164	0.271	0.239	0.325	0.056
35059	Union County	0.141	0.397	0.225	0.159	0.056
26039	Crawford County	0.117	0.456	0.223	0.176	0.056
22067	Morehouse Parish	0.197	0.442	0.222	0.139	0.056
36109	Tompkins County	0.055	0.199	0.22	0.526	0.056
54007	Braxton County	0.194	0.466	0.183	0.157	0.056
4025	Yavapai County	0.098	0.259	0.393	0.25	0.057
42037	Columbia County	0.095	0.257	0.384	0.216	0.057
41025	Harney County	0.103	0.328	0.377	0.192	0.057
13229	Pierce County	0.088	0.278	0.375	0.127	0.057
6079	San Luis Obispo County	0.095	0.198	0.367	0.34	0.057
16000	Idaho	0.098	0.274	0.361	0.268	0.057
28069	Kemper County	0.2	0.33	0.339	0.131	0.057
26097	Mackinac County	0.111	0.361	0.338	0.191	0.057
49001	Beaver County	0.092	0.387	0.336	0.185	0.057
26103	Marquette County	0.113	0.419	0.331	0.308	0.057
40121	Pittsburg County	0.135	0.371	0.331	0.163	0.057
26095	Luce County	0.115	0.405	0.329	0.151	0.057
21127	Lawrence County	0.062	0.315	0.314	0.116	0.057
48395	Robertson County	0.177	0.36	0.313	0.15	0.057
48303	Lubbock County	0.145	0.259	0.31	0.287	0.057
51775	Salem city	0.1	0.314	0.308	0.277	0.057
22095	St. John the Baptist Parish	0.158	0.373	0.305	0.164	0.057
21211	Shelby County	0.124	0.271	0.299	0.243	0.057
37039	Cherokee County	0.208	0.312	0.299	0.192	0.057
37081	Guilford County	0.111	0.241	0.298	0.349	0.057
41051	Multnomah County	0.09	0.176	0.297	0.438	0.057
13297	Walton County	0.132	0.381	0.297	0.19	0.057
28139	Tippah County	0.224	0.337	0.294	0.145	0.057
37079	Greene County	0.072	0.248	0.293	0.098	0.057
36089	St. Lawrence County	0.119	0.362	0.288	0.231	0.057
48373	Polk County	0.219	0.372	0.286	0.123	0.057
28019	Choctaw County	0.186	0.356	0.285	0.173	0.057
36031	Essex County	0.174	0.354	0.283	0.267	0.057
17089	Kane County	0.166	0.23	0.281	0.324	0.057
22011	Beauregard Parish	0.153	0.403	0.281	0.163	0.057
36045	Jefferson County	0.178	0.417	0.28	0.214	0.057
17053	Ford County	0.292	0.249	0.277	0.192	0.057
13017	Ben Hill County	0.186	0.435	0.277	0.102	0.057
12047	Hamilton County	0.168	0.335	0.269	0.102	0.057
34001	Atlantic County	0.137	0.33	0.267	0.266	0.057
45021	Cherokee County	0.217	0.366	0.267	0.15	0.057
28005	Amite County	0.211	0.389	0.267	0.132	0.057
39021	Champaign County	0.103	0.469	0.266	0.161	0.057
25027	Worcester County	0.097	0.286	0.263	0.353	0.057
39003	Allen County	0.205	0.39	0.262	0.177	0.057
48051	Burleson County	0.186	0.407	0.259	0.148	0.057
34041	Warren County	0.068	0.26	0.254	0.317	0.057
22099	St. Martin Parish	0.2	0.406	0.253	0.142	0.057
53001	Adams County	0.114	0.415	0.249	0.136	0.057
54019	Fayette County	0.121	0.497	0.228	0.147	0.057
34019	Hunterdon County	0.051	0.217	0.225	0.507	0.057
47097	Lauderdale County	0.248	0.445	0.221	0.086	0.057
21189	Owsley County	0.299	0.376	0.168	0.157	0.057
21013	Bell County	0.093	0.267	0.398	0.093	0.058
5099	Nevada County	0.065	0.185	0.392	0.17	0.058
39023	Clark County	0.08	0.245	0.385	0.186	0.058
40067	Jefferson County	0.143	0.307	0.381	0.125	0.058
6061	Placer County	0.055	0.191	0.379	0.375	0.058
6035	Lassen County	0.177	0.324	0.375	0.124	0.058
53065	Stevens County	0.106	0.334	0.373	0.186	0.058
13217	Newton County	0.167	0.299	0.371	0.199	0.058
30029	Flathead County	0.057	0.291	0.361	0.291	0.058
35006	Cibola County	0.193	0.33	0.353	0.124	0.058
1087	Macon County	0.125	0.312	0.341	0.201	0.058
13307	Webster County	0.081	0.36	0.331	0.113	0.058
2016	Aleutians West Census Area	0.117	0.391	0.33	0.162	0.058
17049	Effingham County	0.079	0.367	0.327	0.226	0.058
13167	Johnson County	0.159	0.33	0.326	0.096	0.058
36011	Cayuga County	0.124	0.326	0.325	0.224	0.058
26141	Presque Isle County	0.115	0.398	0.325	0.162	0.058
47055	Giles County	0.13	0.38	0.319	0.148	0.058
37005	Alleghany County	0.135	0.394	0.313	0.187	0.058
54083	Randolph County	0.194	0.344	0.31	0.177	0.058
48217	Hill County	0.189	0.338	0.31	0.164	0.058
6025	Imperial County	0.316	0.235	0.306	0.143	0.058
36023	Cortland County	0.094	0.341	0.304	0.26	0.058
42051	Fayette County	0.13	0.342	0.304	0.154	0.058
29105	Laclede County	0.165	0.399	0.299	0.137	0.058
6000	California	0.175	0.206	0.293	0.326	0.058
13293	Upson County	0.208	0.369	0.293	0.129	0.058
21225	Union County	0.189	0.395	0.291	0.113	0.058
13247	Rockdale County	0.131	0.323	0.289	0.258	0.058
29025	Caldwell County	0.103	0.435	0.288	0.174	0.058
35025	Lea County	0.271	0.313	0.285	0.131	0.058
48045	Briscoe County	0.194	0.305	0.282	0.219	0.058
39007	Ashtabula County	0.143	0.448	0.276	0.134	0.058
42077	Lehigh County	0.118	0.33	0.261	0.291	0.058
21195	Pike County	0.196	0.411	0.26	0.13	0.058
13295	Walker County	0.164	0.374	0.259	0.155	0.058
17125	Mason County	0.147	0.488	0.255	0.154	0.058
54039	Kanawha County	0.117	0.376	0.254	0.253	0.058
36085	Richmond County	0.113	0.314	0.253	0.321	0.058
21133	Letcher County	0.25	0.383	0.25	0.117	0.058
6081	San Mateo County	0.111	0.155	0.249	0.485	0.058
42095	Northampton County	0.189	0.334	0.245	0.288	0.058
1005	Barbour County	0.157	0.445	0.245	0.12	0.058
13055	Chattooga County	0.27	0.389	0.241	0.101	0.058
47085	Humphreys County	0.317	0.311	0.236	0.125	0.058
13001	Appling County	0.249	0.401	0.235	0.115	0.058
13267	Tattnall County	0.256	0.389	0.232	0.123	0.058
29143	New Madrid County	0.241	0.423	0.21	0.126	0.058
22007	Assumption Parish	0.264	0.425	0.208	0.103	0.058
22107	Tensas Parish	0.238	0.459	0.206	0.097	0.058
53023	Garfield County	0.035	0.323	0.412	0.23	0.059
15005	Kalawao County	0.127	0.253	0.392	0.228	0.059
32007	Elko County	0.162	0.285	0.376	0.177	0.059
55063	La Crosse County	0.058	0.256	0.356	0.33	0.059
54035	Jackson County	0.169	0.267	0.352	0.162	0.059
21115	Johnson County	0.046	0.334	0.352	0.151	0.059
42091	Montgomery County	0.101	0.281	0.35	0.482	0.059
12009	Brevard County	0.083	0.285	0.348	0.284	0.059
5085	Lonoke County	0.115	0.343	0.341	0.201	0.059
24009	Calvert County	0.062	0.307	0.33	0.301	0.059
26043	Dickinson County	0.062	0.356	0.328	0.255	0.059
28049	Hinds County	0.137	0.251	0.325	0.286	0.059
12041	Gilchrist County	0.155	0.399	0.322	0.124	0.059
41023	Grant County	0.247	0.266	0.321	0.205	0.059
26051	Gladwin County	0.142	0.404	0.318	0.136	0.059
46135	Yankton County	0.089	0.32	0.316	0.275	0.059
37043	Clay County	0.106	0.405	0.31	0.231	0.059
13231	Pike County	0.084	0.34	0.31	0.165	0.059
26123	Newaygo County	0.134	0.408	0.308	0.15	0.059
38103	Wells County	0.135	0.33	0.306	0.229	0.059
42105	Potter County	0.076	0.397	0.305	0.15	0.059
5059	Hot Spring County	0.144	0.414	0.304	0.138	0.059
27011	Big Stone County	0.111	0.417	0.303	0.168	0.059
4009	Graham County	0.182	0.373	0.303	0.141	0.059
13237	Putnam County	0.073	0.434	0.302	0.214	0.059
20097	Kiowa County	0.153	0.375	0.301	0.276	0.059
13191	McIntosh County	0.146	0.423	0.295	0.14	0.059
35031	McKinley County	0.252	0.345	0.295	0.108	0.059
17133	Monroe County	0.108	0.361	0.291	0.306	0.059
39083	Knox County	0.091	0.259	0.285	0.227	0.059
51171	Shenandoah County	0.14	0.385	0.284	0.192	0.059
28133	Sunflower County	0.278	0.294	0.283	0.145	0.059
37003	Alexander County	0.181	0.399	0.281	0.139	0.059
39059	Guernsey County	0.157	0.427	0.277	0.139	0.059
21193	Perry County	0.154	0.453	0.277	0.126	0.059
24035	Queen Anne's County	0.081	0.295	0.272	0.353	0.059
13251	Screven County	0.18	0.408	0.264	0.147	0.059
39017	Butler County	0.059	0.334	0.261	0.296	0.059
23025	Somerset County	0.182	0.421	0.254	0.166	0.059
42047	Elk County	0.08	0.483	0.252	0.185	0.059
42021	Cambria County	0.092	0.45	0.249	0.209	0.059
54073	Pleasants County	0.106	0.508	0.249	0.138	0.059
13207	Monroe County	0.121	0.519	0.246	0.227	0.059
47071	Hardin County	0.198	0.428	0.244	0.129	0.059
22029	Concordia Parish	0.236	0.406	0.244	0.114	0.059
39075	Holmes County	0.247	0.41	0.236	0.085	0.059
35027	Lincoln County	0.172	0.411	0.235	0.296	0.059
16051	Jefferson County	0.108	0.5	0.233	0.212	0.059
54059	Mingo County	0.256	0.426	0.225	0.092	0.059
34031	Passaic County	0.17	0.346	0.214	0.27	0.059
21233	Webster County	0.228	0.471	0.195	0.09	0.059
72123	Salinas Municipio	0.274	0.376	0.181	0.169	0.059
42067	Juniata County	0.175	0.504	0.181	0.14	0.059
13265	Taliaferro County	0.309	0.475	0.148	0.068	0.059
36061	New York County	0.132	0.124	0.137	0.607	0.059
48261	Kenedy County	0.587	0.261	0.088	0.065	0.059
35009	Curry County	0.101	0.292	0.373	0.199	0.06
36021	Columbia County	0.072	0.348	0.354	0.301	0.06
37149	Polk County	0.069	0.382	0.351	0.319	0.06
45015	Berkeley County	0.117	0.3	0.35	0.233	0.06
49035	Salt Lake County	0.098	0.227	0.338	0.336	0.06
21215	Spencer County	0.112	0.353	0.337	0.198	0.06
48221	Hood County	0.111	0.295	0.331	0.263	0.06
26127	Oceana County	0.136	0.354	0.329	0.181	0.06
21073	Franklin County	0.138	0.33	0.325	0.284	0.06
37141	Pender County	0.132	0.289	0.323	0.256	0.06
40095	Marshall County	0.186	0.35	0.318	0.146	0.06
48055	Caldwell County	0.213	0.322	0.317	0.143	0.06
42049	Erie County	0.084	0.38	0.312	0.274	0.06
22103	St. Tammany Parish	0.105	0.259	0.311	0.325	0.06
42009	Bedford County	0.104	0.306	0.307	0.138	0.06
38105	Williams County	0.103	0.446	0.305	0.226	0.06
36001	Albany County	0.038	0.161	0.303	0.405	0.06
45000	South Carolina	0.135	0.294	0.301	0.27	0.06
13153	Houston County	0.184	0.37	0.301	0.254	0.06
21055	Crittenden County	0.181	0.392	0.294	0.133	0.06
21017	Bourbon County	0.155	0.366	0.29	0.19	0.06
37115	Madison County	0.112	0.342	0.284	0.259	0.06
54013	Calhoun County	0.143	0.39	0.284	0.106	0.06
13087	Decatur County	0.167	0.443	0.275	0.149	0.06
39055	Geauga County	0.097	0.255	0.269	0.38	0.06
28149	Warren County	0.079	0.466	0.267	0.229	0.06
39047	Fayette County	0.17	0.383	0.266	0.158	0.06
45049	Hampton County	0.185	0.434	0.264	0.117	0.06
13189	McDuffie County	0.188	0.396	0.262	0.153	0.06
39115	Morgan County	0.15	0.411	0.259	0.13	0.06
1065	Hale County	0.246	0.338	0.255	0.144	0.06
42099	Perry County	0.123	0.458	0.253	0.166	0.06
28103	Noxubee County	0.318	0.301	0.253	0.129	0.06
22003	Allen Parish	0.204	0.426	0.239	0.131	0.06
21147	McCreary County	0.266	0.419	0.238	0.076	0.06
29203	Shannon County	0.181	0.443	0.234	0.142	0.06
42061	Huntingdon County	0.112	0.503	0.232	0.153	0.06
42101	Philadelphia County	0.167	0.338	0.224	0.271	0.06
22059	La Salle Parish	0.246	0.417	0.215	0.122	0.06
51600	Fairfax city	0.078	0.14	0.213	0.569	0.06
27055	Houston County	0.228	0.463	0.201	0.232	0.06
51510	Alexandria city	0.086	0.119	0.177	0.618	0.06
21051	Clay County	0.255	0.52	0.136	0.095	0.06
53015	Cowlitz County	0.115	0.308	0.417	0.161	0.061
27173	Yellow Medicine County	0.093	0.361	0.388	0.158	0.061
28153	Wayne County	0.114	0.238	0.388	0.126	0.061
53043	Lincoln County	0.089	0.299	0.382	0.229	0.061
2122	Kenai Peninsula Borough	0.074	0.312	0.372	0.241	0.061
53073	Whatcom County	0.077	0.23	0.354	0.338	0.061
48179	Gray County	0.196	0.327	0.349	0.128	0.061
28121	Rankin County	0.103	0.262	0.343	0.292	0.061
17091	Kankakee County	0.121	0.339	0.342	0.198	0.061
53000	Washington	0.092	0.225	0.339	0.345	0.061
4000	Arizona	0.135	0.242	0.339	0.284	0.061
45011	Barnwell County	0.202	0.35	0.332	0.117	0.061
12111	St. Lucie County	0.138	0.34	0.326	0.196	0.061
20203	Wichita County	0.138	0.318	0.32	0.203	0.061
40011	Blaine County	0.151	0.36	0.319	0.17	0.061
28013	Calhoun County	0.195	0.326	0.317	0.112	0.061
10001	Kent County	0.085	0.279	0.315	0.235	0.061
41067	Washington County	0.154	0.297	0.31	0.424	0.061
22089	St. Charles Parish	0.118	0.354	0.305	0.223	0.061
2070	Dillingham Census Area	0.136	0.387	0.304	0.174	0.061
29189	St. Louis County	0.068	0.214	0.29	0.428	0.061
39081	Jefferson County	0.166	0.383	0.289	0.149	0.061
48361	Orange County	0.114	0.345	0.286	0.157	0.061
13000	Georgia	0.137	0.28	0.283	0.299	0.061
13155	Irwin County	0.179	0.407	0.283	0.131	0.061
35041	Roosevelt County	0.205	0.269	0.281	0.245	0.061
42071	Lancaster County	0.144	0.329	0.277	0.265	0.061
22073	Ouachita Parish	0.144	0.34	0.273	0.243	0.061
10000	Delaware	0.107	0.312	0.272	0.31	0.061
22000	Lousiana	0.157	0.338	0.271	0.234	0.061
13205	Mitchell County	0.246	0.366	0.27	0.123	0.061
54081	Raleigh County	0.143	0.402	0.269	0.186	0.061
21059	Daviess County	0.157	0.406	0.263	0.216	0.061
13255	Spalding County	0.194	0.382	0.262	0.162	0.061
48187	Guadalupe County	0.223	0.387	0.259	0.268	0.061
51595	Emporia city	0.235	0.354	0.259	0.153	0.061
21135	Lewis County	0.121	0.494	0.251	0.121	0.061
22085	Sabine Parish	0.165	0.447	0.246	0.142	0.061
39031	Coshocton County	0.145	0.489	0.24	0.126	0.061
42023	Cameron County	0.338	0.251	0.239	0.159	0.061
26159	Van Buren County	0.192	0.48	0.229	0.206	0.061
35028	Los Alamos County	0.02	0.1	0.225	0.655	0.061
1035	Conecuh County	0.21	0.48	0.223	0.088	0.061
41003	Benton County	0.172	0.478	0.221	0.538	0.061
17115	Macon County	0.211	0.474	0.218	0.227	0.061
17135	Montgomery County	0.059	0.241	0.218	0.144	0.061
22021	Caldwell Parish	0.231	0.428	0.218	0.124	0.061
21075	Fulton County	0.129	0.522	0.215	0.149	0.061
34037	Sussex County	0.267	0.405	0.21	0.344	0.061
42109	Snyder County	0.163	0.452	0.21	0.175	0.061
21037	Campbell County	0.087	0.357	0.371	0.319	0.062
55035	Eau Claire County	0.068	0.259	0.369	0.303	0.062
6097	Sonoma County	0.123	0.191	0.347	0.338	0.062
40115	Ottawa County	0.157	0.366	0.337	0.14	0.062
40125	Pottawatomie County	0.132	0.355	0.333	0.18	0.062
35061	Valencia County	0.178	0.331	0.327	0.163	0.062
36051	Livingston County	0.109	0.334	0.32	0.237	0.062
26031	Cheboygan County	0.094	0.395	0.317	0.195	0.062
17181	Union County	0.086	0.293	0.314	0.223	0.062
37119	Mecklenburg County	0.184	0.333	0.3	0.441	0.062
37169	Stokes County	0.169	0.404	0.288	0.139	0.062
13083	Dade County	0.124	0.439	0.286	0.139	0.062
21191	Pendleton County	0.172	0.429	0.274	0.124	0.062
13195	Madison County	0.217	0.383	0.269	0.167	0.062
26147	St. Clair County	0.189	0.411	0.264	0.18	0.062
22037	East Feliciana Parish	0.191	0.43	0.259	0.121	0.062
39155	Trumbull County	0.11	0.448	0.255	0.187	0.062
42089	Monroe County	0.218	0.413	0.252	0.24	0.062
13181	Lincoln County	0.208	0.454	0.248	0.121	0.062
21151	Madison County	0.13	0.36	0.241	0.303	0.062
34021	Mercer County	0.099	0.443	0.236	0.415	0.062
5147	Woodruff County	0.229	0.423	0.234	0.114	0.062
2050	Bethel Census Area	0.198	0.447	0.229	0.126	0.062
13243	Randolph County	0.163	0.472	0.188	0.121	0.062
41013	Crook County	0.074	0.306	0.412	0.179	0.063
53009	Clallam County	0.08	0.272	0.397	0.25	0.063
53005	Benton County	0.103	0.244	0.354	0.3	0.063
35007	Colfax County	0.114	0.327	0.354	0.205	0.063
41001	Baker County	0.099	0.328	0.347	0.226	0.063
40077	Latimer County	0.141	0.361	0.335	0.163	0.063
35057	Torrance County	0.161	0.328	0.334	0.177	0.063
28101	Newton County	0.129	0.344	0.333	0.163	0.063
28143	Tunica County	0.213	0.295	0.32	0.171	0.063
48277	Lamar County	0.094	0.236	0.311	0.171	0.063
51640	Galax city	0.235	0.362	0.3	0.103	0.063
35013	Dona Ana County	0.208	0.222	0.296	0.274	0.063
1023	Choctaw County	0.191	0.395	0.288	0.116	0.063
22033	East Baton Rouge Parish	0.098	0.272	0.286	0.345	0.063
26061	Houghton County	0.08	0.329	0.262	0.329	0.063
39001	Adams County	0.348	0.26	0.256	0.121	0.063
35049	Santa Fe County	0.111	0.223	0.252	0.414	0.063
40099	Murray County	0.173	0.386	0.243	0.198	0.063
54085	Ritchie County	0.186	0.493	0.228	0.093	0.063
24039	Somerset County	0.057	0.211	0.201	0.144	0.063
53069	Wahkiakum County	0.085	0.333	0.411	0.171	0.064
6095	Solano County	0.124	0.233	0.387	0.256	0.064
16069	Nez Perce County	0.08	0.314	0.38	0.227	0.064
17165	Saline County	0.156	0.344	0.365	0.164	0.064
21173	Montgomery County	0.082	0.294	0.362	0.17	0.064
17141	Ogle County	0.11	0.336	0.357	0.197	0.064
32011	Eureka County	0.088	0.429	0.348	0.135	0.064
13235	Pulaski County	0.146	0.332	0.337	0.126	0.064
51181	Surry County	0.161	0.315	0.333	0.191	0.064
39065	Hardin County	0.124	0.381	0.328	0.155	0.064
28001	Adams County	0.128	0.428	0.319	0.174	0.064
46107	Potter County	0.234	0.304	0.314	0.222	0.064
45077	Pickens County	0.153	0.303	0.308	0.236	0.064
13245	Richmond County	0.198	0.362	0.297	0.21	0.064
54003	Berkeley County	0.118	0.38	0.294	0.207	0.064
6007	Butte County	0.097	0.411	0.283	0.266	0.064
48149	Fayette County	0.178	0.437	0.239	0.181	0.064
22117	Washington Parish	0.234	0.411	0.233	0.122	0.064
29083	Henry County	0.15	0.467	0.224	0.159	0.064
26041	Delta County	0.064	0.337	0.391	0.207	0.065
13273	Terrell County	0.191	0.285	0.351	0.108	0.065
37143	Perquimans County	0.136	0.317	0.349	0.197	0.065
27115	Pine County	0.106	0.41	0.346	0.139	0.065
26091	Lenawee County	0.092	0.369	0.334	0.205	0.065
26000	Michigan	0.098	0.293	0.329	0.281	0.065
